review_id,product_category,rating,sentiment_label,review_text,date
1784,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng",2025-03-09
1785,sạc dự phòng,4,positive,"sạc nhanh, pin đúng dung lượng",2025-09-02
1786,áo thun,4,positive,"màu đẹp như hình, sẽ ủng hộ tiếp",2025-09-02
1787,chuột,5,positive,"di chuột mượt, click nhạy, rất đáng tiền",2025-04-21
1788,sạc dự phòng,4,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng, sẽ ủng hộ tiếp",2025-10-29
1789,nồi chiên,1,negative,săn sale nên thấy vỏ có vết xước,2025-05-19
1790,áo thun,2,negative,"đóng gói cẩn thận, chỉ thừa nhiều, hơi thất vọng, đáng tiền",2025-05-16
1791,nồi chiên,2,negative,nhiệt không đều như mong đợi,2025-06-08
1792,giày thể thao,4,positive,"đóng gói cẩn thận, đi êm chân, form đẹp",2025-08-29
1793,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình",2026-03-18
1794,áo thun,4,positive,"shop giao nhanh, vải mềm, form đẹp, sẽ ủng hộ tiếp",2025-06-07
1795,sạc dự phòng,5,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2025-04-18
1796,sạc dự phòng,1,negative,"săn sale nên thấy sạc vào rất chậm, sẽ ủng hộ tiếp",2026-03-13
1797,bàn phím,2,negative,săn sale nên thấy gõ hơi cứng và ồn,2026-02-08
1798,áo thun,3,neutral,"săn sale nên thấy đúng mô tả, chất vải bình thường, đáng tiền",2025-07-09
1799,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích, hơi tiếc",2025-10-16
1800,áo thun,3,neutral,"săn sale nên thấy mặc tạm ổn, đáng tiền",2025-11-27
1801,nồi chiên,5,positive,"shop giao nhanh, nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-12-05
1802,giày thể thao,5,positive,"săn sale nên thấy đế bám tốt, chạy thích, hơi tiếc",2025-06-16
1803,sạc dự phòng,1,negative,"máy hơi nóng khi sạc, hơi tiếc",2026-03-15
1804,tai nghe,4,positive,săn sale nên thấy đeo êm tai lâu không đau,2025-08-29
1805,chuột,3,neutral,"đóng gói cẩn thận, dùng tạm ổn trong tầm giá",2025-10-28
1806,áo thun,4,positive,"mặc thoải mái, đường may chắc, đáng tiền",2025-08-13
1807,tai nghe,4,positive,"săn sale nên thấy đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2026-03-24
1808,bàn phím,1,negative,"shop giao nhanh, led không đều màu, đáng tiền",2025-10-21
1809,sạc dự phòng,3,neutral,"đúng mô tả nhưng chưa nổi bật, sẽ ủng hộ tiếp",2026-01-31
1810,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh, sẽ ủng hộ tiếp",2025-06-14
1811,áo thun,5,positive,"đóng gói cẩn thận, vải mềm, form đẹp, đáng tiền",2025-11-06
1812,giày thể thao,3,neutral,"săn sale nên thấy chất lượng bình thường, hơi tiếc",2025-07-22
1813,nồi chiên,4,positive,"đóng gói cẩn thận, dung tích lớn, rất tiện",2025-10-17
1814,áo thun,3,neutral,"đúng mô tả, chất vải bình thường, đáng tiền",2025-11-21
1815,chuột,1,negative,pin yếu hơn mô tả,2025-10-21
1816,áo thun,1,negative,"săn sale nên thấy chỉ thừa nhiều, hơi thất vọng, đáng tiền",2025-08-27
1817,áo thun,3,neutral,"shop giao nhanh, mặc tạm ổn",2025-06-23
1818,áo thun,1,negative,"vải mỏng hơn mong đợi, đáng tiền",2025-01-04
1819,sạc dự phòng,3,neutral,"đóng gói cẩn thận, dùng được, chưa thấy vấn đề, hơi tiếc",2025-03-19
1820,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền",2025-07-01
1821,giày thể thao,3,neutral,"shop giao nhanh, đi ổn, đúng giá tiền, đáng tiền",2025-04-03
1822,chuột,4,positive,"cầm vừa tay, phản hồi tốt, đáng tiền",2026-03-22
1823,tai nghe,3,neutral,"shop giao nhanh, nghe ổn trong tầm giá, hơi tiếc",2025-05-19
1824,bàn phím,3,neutral,"shop giao nhanh, gõ ổn, chưa có gì nổi bật, hơi tiếc",2025-03-05
1825,nồi chiên,3,neutral,"shop giao nhanh, đúng mô tả, mức trung bình, hơi tiếc",2025-01-26
1826,áo thun,4,positive,"mặc thoải mái, đường may chắc",2025-02-17
1827,bàn phím,1,negative,"một vài phím bị liệt, hơi tiếc",2026-01-15
1828,sạc dự phòng,5,positive,"shop giao nhanh, sạc nhanh, pin đúng dung lượng",2026-02-14
1829,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay",2025-07-14
1830,nồi chiên,4,positive,"đóng gói cẩn thận, máy chạy êm, dễ vệ sinh",2025-08-11
1831,nồi chiên,1,negative,"săn sale nên thấy nhiệt không đều như mong đợi, hơi tiếc",2025-01-09
1832,tai nghe,1,negative,"shop giao nhanh, âm bị rè khi mở lớn, sẽ ủng hộ tiếp",2025-10-17
1833,chuột,4,positive,"kết nối ổn định, không bị lag",2025-11-02
1834,nồi chiên,5,positive,"săn sale nên thấy dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2025-08-03
1835,bàn phím,4,positive,"switch phản hồi tốt, rất thích, sẽ ủng hộ tiếp",2025-01-16
1836,áo thun,5,positive,"mặc thoải mái, đường may chắc, đáng tiền",2025-01-15
1837,nồi chiên,4,positive,"shop giao nhanh, nướng nhanh, chín đều, hơi tiếc",2025-01-24
1838,sạc dự phòng,4,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2026-04-05
1839,bàn phím,4,positive,"săn sale nên thấy switch phản hồi tốt, rất thích, hơi tiếc",2026-03-15
1840,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay, đáng tiền",2025-03-07
1841,tai nghe,1,negative,săn sale nên thấy pin tụt nhanh,2025-04-11
1842,bàn phím,4,positive,"gõ êm tay, led đẹp",2026-01-03
1843,áo thun,4,positive,"đóng gói cẩn thận, vải mềm, form đẹp, sẽ ủng hộ tiếp",2026-01-09
1844,giày thể thao,5,positive,"đóng gói cẩn thận, đi êm chân, form đẹp, hơi tiếc",2025-07-11
1845,giày thể thao,4,positive,"nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-04-04
1846,chuột,4,positive,"săn sale nên thấy pin trâu, dùng mượt cả ngày, đáng tiền",2025-01-06
1847,sạc dự phòng,5,positive,"dùng ổn định, rất hài lòng, hơi tiếc",2025-08-20
1848,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp",2025-06-22
1849,tai nghe,3,neutral,săn sale nên thấy nghe ổn trong tầm giá,2025-08-22
1850,giày thể thao,5,positive,"đóng gói cẩn thận, đi êm chân, form đẹp, hơi tiếc",2025-11-25
1851,chuột,3,neutral,săn sale nên thấy dùng tạm ổn trong tầm giá,2025-03-03
1852,sạc dự phòng,2,negative,"săn sale nên thấy dung lượng không như quảng cáo, hơi tiếc",2025-10-11
1853,chuột,3,neutral,"shop giao nhanh, đúng mô tả, hiệu năng bình thường, sẽ ủng hộ tiếp",2026-03-07
1854,giày thể thao,4,positive,"đóng gói cẩn thận, nhẹ chân, đúng size",2025-11-04
1855,nồi chiên,4,positive,"shop giao nhanh, dung tích lớn, rất tiện",2025-03-27
1856,tai nghe,4,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt",2025-11-09
1857,áo thun,3,neutral,"đóng gói cẩn thận, đúng mô tả, chất vải bình thường, hơi tiếc",2025-09-25
1858,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn",2025-02-08
1859,tai nghe,1,negative,đeo hơi đau tai,2025-02-04
1860,chuột,3,neutral,"shop giao nhanh, chưa dùng lâu nên chưa đánh giá thêm, sẽ ủng hộ tiếp",2025-07-20
1861,nồi chiên,5,positive,"shop giao nhanh, dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2026-03-04
1862,tai nghe,5,positive,đeo êm tai lâu không đau,2025-12-11
1863,bàn phím,4,positive,"switch phản hồi tốt, rất thích",2025-09-24
1864,tai nghe,1,negative,"săn sale nên thấy đeo hơi đau tai, đáng tiền",2026-02-25
1865,chuột,1,negative,"đóng gói cẩn thận, double click sau vài ngày, khá khó chịu, đáng tiền",2025-01-21
1866,áo thun,3,neutral,"săn sale nên thấy không quá xuất sắc nhưng chấp nhận được, hơi tiếc",2025-10-27
1867,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật",2025-02-15
1868,giày thể thao,1,negative,"săn sale nên thấy size không chuẩn, hơi tiếc",2025-08-04
1869,chuột,2,negative,"con lăn bị kẹt, trải nghiệm tệ, đáng tiền",2025-08-03
1870,giày thể thao,3,neutral,"đi ổn, đúng giá tiền, hơi tiếc",2025-05-05
1871,sạc dự phòng,5,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng",2025-11-07
1872,nồi chiên,1,negative,nhiệt không đều như mong đợi,2026-03-06
1873,nồi chiên,1,negative,"shop giao nhanh, quạt hơi ồn, đáng tiền",2025-10-25
1874,giày thể thao,2,negative,"size không chuẩn, đáng tiền",2025-11-28
1875,nồi chiên,5,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh",2025-04-21
1876,sạc dự phòng,5,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay",2026-01-09
1877,áo thun,3,neutral,"đóng gói cẩn thận, không quá xuất sắc nhưng chấp nhận được, đáng tiền",2025-05-08
1878,tai nghe,4,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2025-04-18
1879,sạc dự phòng,3,neutral,"shop giao nhanh, sạc ở mức bình thường, hơi tiếc",2026-03-15
1880,chuột,4,positive,"cầm vừa tay, phản hồi tốt",2025-11-24
1881,áo thun,5,positive,"shop giao nhanh, mặc thoải mái, đường may chắc, đáng tiền",2026-03-15
1882,giày thể thao,5,positive,"shop giao nhanh, đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2025-06-15
1883,chuột,5,positive,"săn sale nên thấy pin trâu, dùng mượt cả ngày",2025-12-23
1884,chuột,4,positive,"shop giao nhanh, cầm vừa tay, phản hồi tốt, đáng tiền",2025-09-30
1885,tai nghe,5,positive,"đóng gói cẩn thận, mic thu âm rõ, gọi điện tốt",2025-10-19
1886,chuột,4,positive,"shop giao nhanh, di chuột mượt, click nhạy, rất đáng tiền",2025-03-21
1887,giày thể thao,3,neutral,"shop giao nhanh, đi ổn, đúng giá tiền, sẽ ủng hộ tiếp",2026-03-25
1888,bàn phím,4,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-01-11
1889,nồi chiên,2,negative,nhiệt không đều như mong đợi,2025-04-09
1890,áo thun,5,positive,"đóng gói cẩn thận, màu đẹp như hình, đáng tiền",2026-02-16
1891,nồi chiên,5,positive,"đóng gói cẩn thận, nướng nhanh, chín đều",2025-07-02
1892,chuột,3,neutral,"shop giao nhanh, đúng mô tả, hiệu năng bình thường",2025-10-24
1893,bàn phím,5,positive,"gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2026-01-04
1894,tai nghe,2,negative,pin tụt nhanh,2025-08-24
1895,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng",2025-08-18
1896,sạc dự phòng,2,negative,"shop giao nhanh, máy hơi nóng khi sạc",2025-12-16
1897,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt",2025-09-09
1898,áo thun,2,negative,"săn sale nên thấy size bị lệch, mặc không vừa, đáng tiền",2025-10-03
1899,giày thể thao,1,negative,"size không chuẩn, hơi tiếc",2025-03-15
1900,nồi chiên,1,negative,"nhiệt không đều như mong đợi, đáng tiền",2025-10-28
1901,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, sẽ ủng hộ tiếp",2026-01-11
1902,bàn phím,4,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-06-19
1903,chuột,5,positive,"săn sale nên thấy kết nối ổn định, không bị lag, hơi tiếc",2025-03-12
1904,nồi chiên,4,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh, hơi tiếc",2026-03-27
1905,tai nghe,4,positive,"shop giao nhanh, đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2025-06-29
1906,giày thể thao,2,negative,"keo dán chưa chắc, đáng tiền",2025-01-11
1907,sạc dự phòng,4,positive,"shop giao nhanh, sạc nhanh, pin đúng dung lượng",2025-09-28
1908,chuột,5,positive,"di chuột mượt, click nhạy, rất đáng tiền",2025-07-11
1909,nồi chiên,4,positive,"dung tích lớn, rất tiện, hơi tiếc",2025-04-04
1910,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng",2025-07-11
1911,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng, hơi tiếc",2025-01-16
1912,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay, đáng tiền",2025-12-16
1913,bàn phím,1,negative,"shop giao nhanh, led không đều màu",2025-03-21
1914,sạc dự phòng,3,neutral,sạc ở mức bình thường,2025-02-03
1915,tai nghe,4,positive,"shop giao nhanh, đeo êm tai lâu không đau, hơi tiếc",2025-01-22
1916,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt, đáng tiền",2025-09-27
1917,sạc dự phòng,1,negative,"đóng gói cẩn thận, dung lượng không như quảng cáo, sẽ ủng hộ tiếp",2025-08-18
1918,nồi chiên,5,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh",2025-09-09
1919,chuột,5,positive,"đóng gói cẩn thận, kết nối ổn định, không bị lag, hơi tiếc",2026-02-07
1920,nồi chiên,4,positive,"nướng nhanh, chín đều, đáng tiền",2026-04-02
1921,sạc dự phòng,2,negative,máy hơi nóng khi sạc,2025-01-15
1922,chuột,3,neutral,chưa dùng lâu nên chưa đánh giá thêm,2026-02-26
1923,nồi chiên,1,negative,"đóng gói cẩn thận, nhiệt không đều như mong đợi",2025-04-20
1924,chuột,4,positive,"cầm vừa tay, phản hồi tốt, sẽ ủng hộ tiếp",2025-09-11
1925,bàn phím,1,negative,"shop giao nhanh, led không đều màu",2025-05-29
1926,chuột,3,neutral,"shop giao nhanh, chưa dùng lâu nên chưa đánh giá thêm, đáng tiền",2026-03-05
1927,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình, hơi tiếc",2025-12-15
1928,sạc dự phòng,1,negative,"đóng gói cẩn thận, máy hơi nóng khi sạc, hơi tiếc",2025-12-20
1929,chuột,5,positive,"shop giao nhanh, cầm vừa tay, phản hồi tốt, hơi tiếc",2025-05-10
1930,sạc dự phòng,5,positive,"săn sale nên thấy dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-12-06
1931,giày thể thao,4,positive,"săn sale nên thấy đi êm chân, form đẹp",2025-04-04
1932,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay, đáng tiền",2025-05-26
1933,nồi chiên,1,negative,"shop giao nhanh, vỏ có vết xước",2025-10-12
1934,nồi chiên,4,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh",2025-02-27
1935,bàn phím,5,positive,"gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-08-12
1936,sạc dự phòng,4,positive,"dùng ổn định, rất hài lòng",2026-01-28
1937,bàn phím,3,neutral,"dùng văn phòng khá ổn, sẽ ủng hộ tiếp",2025-06-24
1938,nồi chiên,3,neutral,"shop giao nhanh, nấu được nhưng không quá nhanh",2025-07-20
1939,áo thun,5,positive,"shop giao nhanh, vải mềm, form đẹp, sẽ ủng hộ tiếp",2025-06-21
1940,giày thể thao,2,negative,"shop giao nhanh, keo dán chưa chắc",2025-09-28
1941,tai nghe,2,negative,âm bị rè khi mở lớn,2025-07-29
1942,sạc dự phòng,2,negative,"dung lượng không như quảng cáo, sẽ ủng hộ tiếp",2025-02-23
1943,giày thể thao,5,positive,"nhẹ chân, đúng size, hơi tiếc",2026-01-29
1944,sạc dự phòng,4,positive,"dùng ổn định, rất hài lòng",2025-01-11
1945,giày thể thao,3,neutral,"mẫu đẹp nhưng chưa thử chạy lâu, hơi tiếc",2025-08-19
1946,giày thể thao,5,positive,"săn sale nên thấy đế bám tốt, chạy thích, hơi tiếc",2026-04-06
1947,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-07-18
1948,tai nghe,3,neutral,"đóng gói cẩn thận, nghe ổn trong tầm giá, sẽ ủng hộ tiếp",2025-01-22
1949,áo thun,4,positive,"đóng gói cẩn thận, vải mềm, form đẹp, sẽ ủng hộ tiếp",2025-07-27
1950,áo thun,3,neutral,"săn sale nên thấy đúng mô tả, chất vải bình thường, hơi tiếc",2025-07-06
1951,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-05-06
1952,bàn phím,2,negative,"led không đều màu, hơi tiếc",2025-07-11
1953,giày thể thao,5,positive,"đế bám tốt, chạy thích",2025-11-30
1954,áo thun,5,positive,"shop giao nhanh, vải mềm, form đẹp, đáng tiền",2025-10-10
1955,bàn phím,1,negative,"led không đều màu, sẽ ủng hộ tiếp",2025-07-17
1956,sạc dự phòng,1,negative,săn sale nên thấy máy hơi nóng khi sạc,2026-02-05
1957,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh, sẽ ủng hộ tiếp",2026-01-26
1958,áo thun,4,positive,"vải mềm, form đẹp",2025-01-05
1959,nồi chiên,3,neutral,"đóng gói cẩn thận, nấu được nhưng không quá nhanh, sẽ ủng hộ tiếp",2026-01-16
1960,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, đáng tiền",2025-10-26
1961,nồi chiên,5,positive,"đóng gói cẩn thận, máy chạy êm, dễ vệ sinh",2026-02-15
1962,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-11-13
1963,áo thun,5,positive,"shop giao nhanh, màu đẹp như hình",2025-12-06
1964,bàn phím,3,neutral,"săn sale nên thấy gõ ổn, chưa có gì nổi bật, hơi tiếc",2025-07-14
1965,áo thun,4,positive,"mặc thoải mái, đường may chắc",2025-04-04
